id,key,value,type
4240687692,tourism,artwork,regular
4240763900,amenity,atm,regular
4240763900,drive_through,no,regular
4240763900,level,-2,regular
4240763900,name,POSB ATM,regular
4240763900,operator,POSB,regular
4240763901,amenity,atm,regular
4240763901,level,-2,regular
4240763901,name,Citibank ATM,regular
4240763901,operator,Citibank,regular
4240851396,amenity,restaurant,regular
4240851396,cuisine,international;thai;indian;asian,regular
4240851396,name,The Countryside Cafe,regular
4240851396,opening_hours,Mo-Su 10:00-02:00,regular
4240851396,website,www.countrysidecafe.com.sg,regular
4241466292,amenity,atm,regular
4241466292,operator,posb ,regular
4241614214,amenity,shelter,regular
4241625768,barrier,gate,regular
4241644468,name,7 Eleven,regular
4241644468,shop,second_hand,regular
4241647400,amenity,restaurant,regular
4241647401,amenity,bar,regular
4241655068,amenity,cafe,regular
4241655068,name,Dean & Deluca,regular
4241708033,amenity,cafe,regular
4241708033,name,ABC,regular
4242252890,housenumber,118,addr
4242252890,street,Killiney Road,addr
4242252890,name,Artisan Boumanger,regular
4242252890,shop,bakery,regular
4242252890,source,Kaart Ground Survey 2017,regular
4242258289,housenumber,15,addr
4242258289,street,Queen Street,addr
4242258289,name,Boulangerie Asanoya,regular
4242258289,shop,bakery,regular
4242807894,city,Singapore,addr
4242807894,housenumber,175,addr
4242807894,postcode,189649,addr
4242807894,street,Bencoolen Street,addr
4242807894,amenity,restaurant,regular
4242807894,cuisine,chinese;asian,regular
4242807894,delivery,no,regular
4242807894,name,Wing Seong Fatty's,regular
4242807894,opening_hours,"mo-su 12.00-14.30, 17.15-22.15",regular
4242807894,smoking,no,regular
4242807894,takeaway,no,regular
4245405630,highway,traffic_signals,regular
4245405630,traffic_signals,signal,regular
4247881648,city,Singapore,addr
4247881648,housenumber,71,addr
4247881648,postcode,139951,addr
4247881648,street,Ayer Rajah Crescent,addr
4247881648,description,getTheDOC (GTD) is a Singapore based health­care innovation company building the Future of Advanced Care,regular
4247881648,level,6,regular
4247881648,name,getTheDOC Pte Ltd,regular
4247881648,office,company,regular
4247881648,opening_hours,8 AM - 5 PM,regular
4247881648,phone,+65 6513 8536,regular
4247881648,website,http://getthedoc.co/,regular
4247881648,wheelchair,yes,regular
4250620789,amenity,cafe,regular
4250620789,name,Tampines Fruit,regular
4253801995,amenity,atm,regular
4253801995,operator,ocbc,regular
4253826889,amenity,atm,regular
4253826889,operator,ocbc,regular
4260913020,shop,supermarket,regular
4260913135,amenity,food_court,regular
4260914403,highway,traffic_signals,regular
4260914403,traffic_signals,signal,regular
4260914642,shop,supermarket,regular
4260915479,amenity,food_court,regular
4260915772,highway,traffic_signals,regular
4260915772,traffic_signals,signal,regular
4260917315,highway,traffic_signals,regular
4260917315,traffic_signals,signal,regular
4260918663,highway,traffic_signals,regular
4260918663,traffic_signals,signal,regular
4260919900,highway,traffic_signals,regular
4260919900,traffic_signals,signal,regular
4260920318,highway,traffic_signals,regular
4260920318,traffic_signals,signal,regular
4260920319,highway,traffic_signals,regular
4260920319,traffic_signals,signal,regular
4262959144,amenity,parking_entrance,regular
4263747810,amenity,studio,regular
4263747810,name,Golden Studio,regular
4264443068,amenity,cafe,regular
4264443068,name,Starbucks,regular
4264443718,leisure,fitness_centre,regular
4264443718,name,Fitness factory,regular
4264446522,craft,tailor,regular
4264446522,name,Frank,regular
4264495208,name,7 eleven,regular
4264495208,shop,convenience,regular
4264495712,name,7 Eleven ,regular
4264495712,shop,convenience,regular
4269943999,access,yes,regular
4269943999,amenity,toilets,regular
4269943999,fee,no,regular
4269943999,disposal,flush,toilets
4271006031,amenity,toilets,regular
4272388393,housenumber,462,addr
4272388393,postcode,190462,addr
4272388393,street,Crawford Lane,addr
4272388393,amenity,cafe,regular
4272388393,cuisine,breakfast;coffee_shop,regular
4272388393,name,Tolido's Espresso Nook,regular
4272388393,opening_hours,Tu-Su 08:00-18:30; Mo off,regular
4272388393,phone,66480178,regular
4272687450,noexit,yes,regular
4272687507,noexit,yes,regular
4274761625,highway,turning_circle,regular
4274976773,amenity,cafe,regular
4274976773,name,Coffee Bean & Tea Leaf,regular
4276077627,amenity,restaurant,regular
4276077627,cuisine,indian,regular
4276077627,name,RAS Essence of India,regular
4276077627,de,RAS Indische Spezialitäten,name
4276108716,amenity,bar,regular
4276108716,name,Bar Rose,regular
4279229689,amenity,fast_food,regular
4279229689,name,McDonald's,regular
4279894022,man_made,tower,regular
4279894022,type,observation,tower
4280178568,name,Bukit Panjang (DTL Exit A1),regular
4280178568,railway,subway_entrance,regular
4280178569,name,Bukit Panjang (DTL Exit A2),regular
4280178569,railway,subway_entrance,regular
4280178569,wheelchair,yes,regular
4280178570,name,Bukit Panjang (DTL Exit B),regular
4280178570,railway,subway_entrance,regular
4280215123,barrier,lift_gate,regular
4281083890,amenity,fast_food,regular
4281083890,name,Old change kee,regular
4281083891,amenity,atm,regular
4281083891,operator,Uob,regular
4281083892,amenity,bicycle_parking,regular
4281193490,amenity,restaurant,regular
4281193490,name,Imam banana leave,regular
4281193590,amenity,toilets,regular
4281230791,name,7 eleven,regular
4281230791,shop,convenience,regular
4281230792,amenity,atm,regular
4281230792,operator,Citibank,regular
4281612392,amenity,cafe,regular
4281612392,cuisine,coffee_shop,regular
4281612392,name,All In Cafe,regular
4281654101,amenity,parking_entrance,regular
4281654102,amenity,parking_entrance,regular
4281654138,barrier,lift_gate,regular
4281654139,barrier,lift_gate,regular
4281654141,amenity,parking_entrance,regular
4281654143,amenity,parking_entrance,regular
4281654145,amenity,parking_entrance,regular
4281654146,barrier,lift_gate,regular
4281654150,amenity,taxi,regular
4281669247,crossing,traffic_signals,regular
4281669247,crossing_ref,pelican,regular
4281669247,highway,crossing,regular
4281669255,amenity,fast_food,regular
4281669255,cuisine,burger,regular
4281669255,name,McDonald's,regular
4281669255,takeaway,yes,regular
4281759838,entrance,yes,regular
4281759838,public_transport,subway,regular
4281759840,amenity,parking,regular
4285407491,amenity,shelter,regular
4286021989,housenumber,161,addr
4286021989,street,Lorong 3 Geylang,addr
4286021989,amenity,restaurant,regular
4286021989,name,G7 Sinma Live Seafood (Forg Porridge),regular
4286021989,opening_hours,Mo-Su 16:00-04:00,regular
4286021989,phone,67432201,regular
4286022890,place,home,regular
4286252394,name,Centre for Quantum Technologies,regular
4286252394,office,research,regular
4286252394,operator,National University of Singapore,regular
4286252394,short_name,CQT,regular
4286252394,website,http://www.quantumlah.org/,regular
4288309992,barrier,chain,regular
4288309993,amenity,bicycle_parking,regular
4288309994,information,nature,regular
4288309994,tourism,information,regular
4288309995,information,nature,regular
4288309995,tourism,information,regular
4288310005,amenity,toilets,regular
4288310033,barrier,chain,regular
4288310034,amenity,bench,regular
4289585190,housenumber,277,addr
4289585190,street,Orchard Road,addr
4289585190,name,Beads etc,regular
4289585190,shop,jewelry,regular
4289598390,name,Arab street shops,regular
4289598390,zh,阿拉伯街,name
4289598390,tourism,attraction,regular
4289817375,highway,turning_circle,regular
4290477316,highway,traffic_signals,regular
4290477316,traffic_signals,signal,regular
4293900890,street,Lorong 25A Geylang,addr
4293900890,amenity,restaurant,regular
4293900890,name,Tian En Vegetarian,regular
4293900890,source,Kaart Ground Survey 2017,regular
4293905189,street,Geylang Road,addr
4293905189,amenity,drinking_water,regular
4293905189,name,free drinking water,regular
4293905189,source,Kaart Ground Survey 2017,regular
4294188690,city,Singapore,addr
4294188690,country,SG,addr
4294188690,housenumber,6,addr
4294188690,postcode,039594,addr
4294188690,street,Raffles Boulevard,addr
4294188690,amenity,restaurant,regular
4294188690,name,Wee Nam Kee Chicken Rice,regular
4294188690,phone,63339830,regular
4294197091,amenity,restaurant,regular
4294197091,name,Mischief,regular
4294216589,housenumber,2,addr
4294216589,street,Stadium Walk,addr
4294216589,amenity,bar,regular
4294216589,name,Brewerkz,regular
4294456431,internet_access,wlan,regular
4294456431,leisure,playground,regular
4294517549,name,Bioinformatics Institute,regular
4294517549,office,research,regular
4294517549,short_name,BII,regular
4294517549,website,http://www.bii.a-star.edu.sg/,regular
4294517550,name,Genome Institute of Singapore,regular
4294517550,office,research,regular
4294517550,short_name,GIS,regular
4294517550,website,http://www.gis.a-star.edu.sg/,regular
4294517551,name,Institute of Bioengineering and Nanotechnology,regular
4294517551,office,research,regular
4294517551,short_name,IBN,regular
4294517551,website,http://www.ibn.a-star.edu.sg/,regular
4294517552,name,Institute of Molecular and Cell Biology,regular
4294517552,office,research,regular
4294517552,short_name,IMCB,regular
4294517552,website,http://www.imcb.a-star.edu.sg/,regular
4294517553,amenity,food_court,regular
4294517553,name,Mealbox,regular
4294517554,amenity,restaurant,regular
4294517554,cuisine,indian;vegetarian,regular
4294517554,name,Raj,regular
4294517581,artwork_type,Dandelion,regular
4294517581,tourism,artwork,regular
4294864949,housenumber,1,addr
4294864949,street,Wilton Close,addr
4294864950,housenumber,10,addr
4294864950,street,Weyhill Close,addr
4294864951,housenumber,10,addr
4294864951,street,Wilton Close,addr
4294864952,housenumber,11,addr
4294864952,street,Weyhill Close,addr
4294864953,housenumber,11,addr
4294864953,street,Wilton Close,addr
4294864954,housenumber,12,addr
4294864954,street,Weyhill Close,addr
4294864955,housenumber,12,addr
4294864955,street,Wilton Close,addr
4294864956,housenumber,13,addr
4294864956,street,Weyhill Close,addr
4294864957,housenumber,13,addr
4294864957,street,Wilton Close,addr
4294864958,housenumber,14,addr
4294864958,street,Weyhill Close,addr
4294864959,housenumber,14,addr
4294864959,street,Wilton Close,addr
4294864960,housenumber,15,addr
4294864960,street,Weyhill Close,addr
4294864961,housenumber,16,addr
4294864961,street,Weyhill Close,addr
4294864962,housenumber,2,addr
4294864962,street,Wilton Close,addr
4294864963,housenumber,3,addr
4294864963,street,Weyhill Close,addr
4294864964,housenumber,3,addr
4294864964,street,Wilton Close,addr
4294864965,housenumber,4,addr
4294864965,street,Weyhill Close,addr
4294864966,housenumber,4,addr
4294864966,street,Wilton Close,addr
4294864967,housenumber,5,addr
4294864967,street,Weyhill Close,addr
4294864968,housenumber,5,addr
4294864968,street,Wilton Close,addr
4294864969,housenumber,6,addr
4294864969,street,Weyhill Close,addr
4294864970,housenumber,6,addr
4294864970,street,Wilton Close,addr
4294864971,housenumber,7,addr
4294864971,street,Weyhill Close,addr
4294864972,housenumber,7,addr
4294864972,street,Wilton Close,addr
4294864973,housenumber,8,addr
4294864973,street,Weyhill Close,addr
4294864974,housenumber,8,addr
4294864974,street,Wilton Close,addr
4294864975,housenumber,9,addr
4294864975,street,Weyhill Close,addr
4294864976,housenumber,9,addr
4294864976,street,Wilton Close,addr
4297588194,amenity,bench,regular
4297599477,city,Singapore,addr
4297599477,housenumber,1,addr
4297599477,postcode,288162,addr
4297599477,street,Swiss Club Link,addr
4297599477,amenity,embassy,regular
4297599477,country,CH,regular
4297599477,description,Also Swiss Business Hub,regular
4297599477,name,Embassy of Switzerland,regular
4297599477,de,Schweizerische Botschaft,name
4297599477,fr,Ambassade de Suisse,name
4297599477,phone,+65 6468 5788,regular
4297599477,website,https://www.eda.admin.ch/singapore,regular
4297624494,amenity,bench,regular
4297624896,amenity,bench,regular
4297625093,amenity,shelter,regular
4297655691,entrance,yes,regular
4297670089,amenity,waste_basket,regular
4297687589,amenity,waste_basket,regular
4297799890,city,Singapore,addr
4297799890,amenity,restaurant,regular
4297799890,ct:email,events@foodforthought.com.sg,cont
4297799890,name,Food For Thought,regular
4297799890,opening_hours,Su-Thu 10:00-19:00; Fr-Sa 10:00-22:00,regular
4297799890,website,www.foodforthought.com.sg,regular
4297812089,amenity,toilets,regular
4297812190,amenity,toilets,regular
4297922989,amenity,restaurant,regular
4297922989,cuisine,indian,regular
4297922989,name,Tulas,regular
4298165389,amenity,waste_basket,regular
4298537696,amenity,embassy,regular
4298537696,country,AO,regular
4298537696,name,Angola,regular
4299433492,amenity,cafe,regular
4299433492,name,crossroads cafe,regular
4299450989,amenity,waste_basket,regular
4299451189,amenity,waste_basket,regular
4299451389,amenity,atm,regular
4299451489,amenity,bureau_de_change,regular
4299627118,amenity,waste_basket,regular
4299627405,name,Orchard (NSL),regular
4299627405,railway,subway_entrance,regular
4299627406,amenity,waste_basket,regular
4299627408,highway,elevator,regular
4299627409,highway,crossing,regular
4299627413,amenity,waste_basket,regular
4299627416,amenity,bench,regular
4299628205,railway,subway_entrance,regular
4299641194,amenity,bench,regular
4299718902,amenity,fast_food,regular
4299718902,cuisine,pizza,regular
